month,product_id,product_name,category,units_sold,revenue,average_price,average_discount,returns,return_rate
2026-02,176,Customer-focused next generation open architecture,Sporting Goods,41.0,8812.13,214.93,,1.0,0.0244
2026-03,176,Customer-focused next generation open architecture,Sporting Goods,51.0,10789.49,211.97,0.1333,0.0,0.0
2026-04,176,Customer-focused next generation open architecture,Sporting Goods,40.0,8489.73,212.13,0.15,1.0,0.025
2026-05,176,Customer-focused next generation open architecture,Sporting Goods,35.0,7522.55,214.93,,0.0,0.0
2026-06,176,Customer-focused next generation open architecture,Sporting Goods,45.0,9499.89,211.97,0.2,1.0,0.0222
2026-07,176,Customer-focused next generation open architecture,Sporting Goods,1.0,193.44,193.44,0.1,0.0,0.0
2025-01,177,Optional multimedia adapter,Beauty,16.0,258.73,16.28,0.1499,1.0,0.0625
2025-02,177,Optional multimedia adapter,Beauty,24.0,392.32,16.51,0.1999,1.0,0.0417
2025-03,177,Optional multimedia adapter,Beauty,18.0,299.31,16.52,0.1499,1.0,0.0556
2025-04,177,Optional multimedia adapter,Beauty,28.0,468.41,16.8,0.0999,0.0,0.0
2025-05,177,Optional multimedia adapter,Beauty,27.0,446.43,16.55,0.1499,1.0,0.037
2025-06,177,Optional multimedia adapter,Beauty,25.0,417.68,16.61,0.1499,0.0,0.0
2025-07,177,Optional multimedia adapter,Beauty,39.0,654.42,16.84,0.0999,0.0,0.0
2025-08,177,Optional multimedia adapter,Beauty,24.0,397.39,16.45,0.1499,0.0,0.0
2025-09,177,Optional multimedia adapter,Beauty,32.0,541.12,16.91,,2.0,0.0625
2025-10,177,Optional multimedia adapter,Beauty,47.0,772.8,16.47,0.1333,0.0,0.0
2025-11,177,Optional multimedia adapter,Beauty,16.0,265.49,16.55,0.1499,0.0,0.0
2025-12,177,Optional multimedia adapter,Beauty,42.0,693.32,16.53,0.1999,1.0,0.0238
2026-01,177,Optional multimedia adapter,Beauty,44.0,740.66,16.85,0.0999,2.0,0.0455
2026-02,177,Optional multimedia adapter,Beauty,42.0,688.25,16.28,0.1499,1.0,0.0238
2026-03,177,Optional multimedia adapter,Beauty,36.0,608.76,16.91,,0.0,0.0
2026-04,177,Optional multimedia adapter,Beauty,37.0,622.29,16.77,0.0999,0.0,0.0
2026-05,177,Optional multimedia adapter,Beauty,35.0,583.4,16.71,0.1499,1.0,0.0286
2026-06,177,Optional multimedia adapter,Beauty,36.0,603.69,16.67,0.1499,0.0,0.0
2026-07,177,Optional multimedia adapter,Beauty,0.0,0.0,,,0.0,0.0
2025-01,178,Multi-channeled tangible paradigm,Sporting Goods,27.0,3551.31,131.53,,0.0,0.0
2025-02,178,Multi-channeled tangible paradigm,Sporting Goods,23.0,3025.19,131.53,,1.0,0.0435
2025-03,178,Multi-channeled tangible paradigm,Sporting Goods,19.0,2459.61,128.71,0.15,0.0,0.0
2025-04,178,Multi-channeled tangible paradigm,Sporting Goods,23.0,2998.88,129.65,0.2,0.0,0.0
2025-05,178,Multi-channeled tangible paradigm,Sporting Goods,28.0,3630.22,130.15,0.2,2.0,0.0714
2025-06,178,Multi-channeled tangible paradigm,Sporting Goods,27.0,3551.31,131.53,,0.0,0.0
2025-07,178,Multi-channeled tangible paradigm,Sporting Goods,33.0,4287.89,130.07,0.1,1.0,0.0303
2025-08,178,Multi-channeled tangible paradigm,Sporting Goods,34.0,4445.72,130.84,0.1,1.0,0.0294
2025-09,178,Multi-channeled tangible paradigm,Sporting Goods,38.0,4892.92,129.34,0.1333,1.0,0.0263
2025-10,178,Multi-channeled tangible paradigm,Sporting Goods,22.0,2788.44,127.15,0.1333,0.0,0.0
2025-11,178,Multi-channeled tangible paradigm,Sporting Goods,27.0,3498.71,129.56,0.1,1.0,0.037
2025-12,178,Multi-channeled tangible paradigm,Sporting Goods,24.0,3104.1,129.51,0.2,0.0,0.0
2026-01,178,Multi-channeled tangible paradigm,Sporting Goods,39.0,5129.67,131.53,,0.0,0.0
2026-02,178,Multi-channeled tangible paradigm,Sporting Goods,25.0,3288.25,131.53,,1.0,0.04
2026-03,178,Multi-channeled tangible paradigm,Sporting Goods,41.0,5379.58,131.02,0.1,0.0,0.0
2026-04,178,Multi-channeled tangible paradigm,Sporting Goods,28.0,3669.69,130.76,0.1,1.0,0.0357
2026-05,178,Multi-channeled tangible paradigm,Sporting Goods,25.0,3209.33,128.71,0.15,1.0,0.04
2026-06,178,Multi-channeled tangible paradigm,Sporting Goods,46.0,6024.08,130.48,0.1,1.0,0.0217
2026-07,178,Multi-channeled tangible paradigm,Sporting Goods,0.0,0.0,,,0.0,0.0
2025-01,179,Inverse holistic forecast,Groceries,18.0,238.14,13.23,,0.0,0.0
2025-02,179,Inverse holistic forecast,Groceries,28.0,370.44,13.23,,0.0,0.0
2025-03,179,Inverse holistic forecast,Groceries,34.0,447.18,13.15,0.0998,1.0,0.0294
2025-04,179,Inverse holistic forecast,Groceries,18.0,236.82,13.12,0.0998,0.0,0.0
2025-05,179,Inverse holistic forecast,Groceries,13.0,162.72,12.4,0.1668,0.0,0.0
2025-06,179,Inverse holistic forecast,Groceries,12.0,158.76,13.23,,0.0,0.0
2025-07,179,Inverse holistic forecast,Groceries,26.0,333.38,12.9,0.2003,1.0,0.0385
2025-08,179,Inverse holistic forecast,Groceries,25.0,317.5,12.88,0.2003,0.0,0.0
2025-09,179,Inverse holistic forecast,Groceries,30.0,392.94,13.16,0.0998,0.0,0.0
2025-10,179,Inverse holistic forecast,Groceries,9.0,119.07,13.23,,0.0,0.0
2025-11,179,Inverse holistic forecast,Groceries,26.0,333.38,12.94,0.2003,2.0,0.0769
2025-12,179,Inverse holistic forecast,Groceries,29.0,378.39,13.07,0.0998,2.0,0.069
2026-01,179,Inverse holistic forecast,Groceries,36.0,468.33,12.98,0.2003,1.0,0.0278
2026-02,179,Inverse holistic forecast,Groceries,34.0,444.52,13.08,0.2003,2.0,0.0588
2026-03,179,Inverse holistic forecast,Groceries,35.0,457.75,12.99,0.2003,0.0,0.0
2026-04,179,Inverse holistic forecast,Groceries,21.0,276.51,13.14,0.0998,0.0,0.0
2026-05,179,Inverse holistic forecast,Groceries,21.0,271.21,12.95,0.15,1.0,0.0476
2026-06,179,Inverse holistic forecast,Groceries,30.0,396.9,13.23,,0.0,0.0
2026-07,179,Inverse holistic forecast,Groceries,0.0,0.0,,,0.0,0.0
2025-01,180,Synchronized interactive moratorium,Apparel,17.0,1055.04,61.83,0.1,0.0,0.0
2025-02,180,Synchronized interactive moratorium,Apparel,26.0,1613.96,61.62,0.15,1.0,0.0385
2025-03,180,Synchronized interactive moratorium,Apparel,13.0,778.72,60.01,0.2,0.0,0.0
2025-04,180,Synchronized interactive moratorium,Apparel,28.0,1701.88,61.23,0.1667,0.0,0.0
2025-05,180,Synchronized interactive moratorium,Apparel,24.0,1469.52,60.87,0.2,0.0,0.0
2025-06,180,Synchronized interactive moratorium,Apparel,29.0,1821.2,62.8,,1.0,0.0345
2025-07,180,Synchronized interactive moratorium,Apparel,27.0,1683.04,62.5,0.1,0.0,0.0
2025-08,180,Synchronized interactive moratorium,Apparel,34.0,2110.08,62.14,0.1,0.0,0.0
2025-09,180,Synchronized interactive moratorium,Apparel,28.0,1720.72,61.69,0.15,0.0,0.0
2025-10,180,Synchronized interactive moratorium,Apparel,27.0,1689.32,62.43,0.1,1.0,0.037
2025-11,180,Synchronized interactive moratorium,Apparel,28.0,1714.44,61.32,0.1333,0.0,0.0
2025-12,180,Synchronized interactive moratorium,Apparel,32.0,1965.64,61.69,0.1,1.0,0.0312
2026-01,180,Synchronized interactive moratorium,Apparel,39.0,2430.36,62.49,0.1,0.0,0.0
2026-02,180,Synchronized interactive moratorium,Apparel,37.0,2273.36,61.23,0.1667,1.0,0.027
2026-03,180,Synchronized interactive moratorium,Apparel,33.0,2053.56,62.45,0.1,0.0,0.0
2026-04,180,Synchronized interactive moratorium,Apparel,23.0,1387.88,60.58,0.12,1.0,0.0435
2026-05,180,Synchronized interactive moratorium,Apparel,55.0,3391.2,61.54,0.12,1.0,0.0182
2026-06,180,Synchronized interactive moratorium,Apparel,40.0,2499.44,62.28,0.1,1.0,0.025
2026-07,180,Synchronized interactive moratorium,Apparel,2.0,125.6,62.8,,1.0,0.5
2025-01,181,Ameliorated leadingedge success,Home & Kitchen,22.0,2722.06,124.19,0.1,0.0,0.0
2025-02,181,Ameliorated leadingedge success,Home & Kitchen,15.0,1831.42,122.65,0.2,0.0,0.0
2025-03,181,Ameliorated leadingedge success,Home & Kitchen,20.0,2483.72,124.54,0.1,0.0,0.0
2025-04,181,Ameliorated leadingedge success,Home & Kitchen,21.0,2609.15,123.65,0.2,0.0,0.0
2025-05,181,Ameliorated leadingedge success,Home & Kitchen,18.0,2245.38,124.6,0.1,1.0,0.0556
2025-06,181,Ameliorated leadingedge success,Home & Kitchen,32.0,3913.73,123.46,0.15,0.0,0.0
2025-07,181,Ameliorated leadingedge success,Home & Kitchen,29.0,3625.22,124.54,0.1,1.0,0.0345
2025-08,181,Ameliorated leadingedge success,Home & Kitchen,35.0,4264.97,122.45,0.125,0.0,0.0
2025-09,181,Ameliorated leadingedge success,Home & Kitchen,31.0,3775.74,122.3,0.1667,0.0,0.0
2025-10,181,Ameliorated leadingedge success,Home & Kitchen,36.0,4440.57,124.25,0.2,0.0,0.0
2025-11,181,Ameliorated leadingedge success,Home & Kitchen,27.0,3361.8,123.77,0.1,0.0,0.0
2025-12,181,Ameliorated leadingedge success,Home & Kitchen,31.0,3813.4,122.93,0.1,0.0,0.0
2026-01,181,Ameliorated leadingedge success,Home & Kitchen,24.0,3010.56,125.44,,0.0,0.0
2026-02,181,Ameliorated leadingedge success,Home & Kitchen,41.0,5130.5,124.96,0.1,0.0,0.0
2026-03,181,Ameliorated leadingedge success,Home & Kitchen,28.0,3411.96,122.49,0.2,1.0,0.0357
2026-04,181,Ameliorated leadingedge success,Home & Kitchen,39.0,4841.99,123.35,0.1333,1.0,0.0256
2026-05,181,Ameliorated leadingedge success,Home & Kitchen,42.0,5268.48,125.44,,1.0,0.0238
2026-06,181,Ameliorated leadingedge success,Home & Kitchen,43.0,5393.92,125.44,,0.0,0.0
2026-07,181,Ameliorated leadingedge success,Home & Kitchen,2.0,250.88,125.44,,0.0,0.0
2025-01,182,Upgradable background algorithm,Beauty,10.0,635.0,63.5,,0.0,0.0
2025-02,182,Upgradable background algorithm,Beauty,17.0,1079.5,63.5,,1.0,0.0588
2025-03,182,Upgradable background algorithm,Beauty,21.0,1327.15,62.97,0.1,0.0,0.0
2025-04,182,Upgradable background algorithm,Beauty,22.0,1384.3,63.13,0.1,1.0,0.0455
2025-05,182,Upgradable background algorithm,Beauty,24.0,1498.6,62.65,0.2,0.0,0.0
2025-06,182,Upgradable background algorithm,Beauty,31.0,1968.5,63.5,,1.0,0.0323
2025-07,182,Upgradable background algorithm,Beauty,18.0,1136.65,62.97,0.1,1.0,0.0556
2025-08,182,Upgradable background algorithm,Beauty,16.0,1016.0,63.5,,0.0,0.0
2025-09,182,Upgradable background algorithm,Beauty,28.0,1727.2,61.81,0.1333,0.0,0.0
2025-10,182,Upgradable background algorithm,Beauty,30.0,1879.6,62.5,0.15,1.0,0.0333
2025-11,182,Upgradable background algorithm,Beauty,32.0,2000.25,62.31,0.15,1.0,0.0312
2025-12,182,Upgradable background algorithm,Beauty,27.0,1682.75,61.99,0.125,0.0,0.0
2026-01,182,Upgradable background algorithm,Beauty,33.0,2089.15,63.21,0.1,2.0,0.0606
2026-02,182,Upgradable background algorithm,Beauty,32.0,1987.55,62.5,0.15,0.0,0.0
2026-03,182,Upgradable background algorithm,Beauty,48.0,3048.0,63.5,,0.0,0.0
2026-04,182,Upgradable background algorithm,Beauty,34.0,2133.6,62.86,0.2,2.0,0.0588
2026-05,182,Upgradable background algorithm,Beauty,55.0,3422.65,62.41,0.125,0.0,0.0
2026-06,182,Upgradable background algorithm,Beauty,30.0,1898.65,63.21,0.1,0.0,0.0
2026-07,182,Upgradable background algorithm,Beauty,2.0,127.0,63.5,,0.0,0.0
2025-01,183,Seamless 24/7 approach,Toys,31.0,1791.64,57.57,0.15,0.0,0.0
2025-02,183,Seamless 24/7 approach,Toys,16.0,936.8,58.55,,1.0,0.0625
2025-03,183,Seamless 24/7 approach,Toys,12.0,661.63,55.62,0.1333,0.0,0.0
2025-04,183,Seamless 24/7 approach,Toys,28.0,1592.58,57.25,0.1333,0.0,0.0
2025-05,183,Seamless 24/7 approach,Toys,33.0,1891.19,57.16,0.1249,0.0,0.0
2025-06,183,Seamless 24/7 approach,Toys,18.0,1036.35,57.38,0.0999,0.0,0.0
2025-07,183,Seamless 24/7 approach,Toys,20.0,1165.15,58.06,0.0999,0.0,0.0
2025-08,183,Seamless 24/7 approach,Toys,42.0,2388.86,57.09,0.15,0.0,0.0
2025-09,183,Seamless 24/7 approach,Toys,31.0,1809.2,58.31,0.0999,0.0,0.0
2025-10,183,Seamless 24/7 approach,Toys,35.0,2019.99,57.57,0.1333,0.0,0.0
2025-11,183,Seamless 24/7 approach,Toys,31.0,1774.1,57.67,0.0999,0.0,0.0
2025-12,183,Seamless 24/7 approach,Toys,22.0,1264.69,56.95,0.15,0.0,0.0
2026-01,183,Seamless 24/7 approach,Toys,24.0,1399.35,58.21,0.0999,0.0,0.0
2026-02,183,Seamless 24/7 approach,Toys,33.0,1932.15,58.55,,0.0,0.0
2026-03,183,Seamless 24/7 approach,Toys,41.0,2388.84,58.1,0.2,0.0,0.0
2026-04,183,Seamless 24/7 approach,Toys,38.0,2207.35,58.3,0.0999,1.0,0.0263
2026-05,183,Seamless 24/7 approach,Toys,21.0,1194.43,57.2,0.15,2.0,0.0952
2026-06,183,Seamless 24/7 approach,Toys,32.0,1873.6,58.55,,1.0,0.0312
2026-07,183,Seamless 24/7 approach,Toys,0.0,0.0,,,0.0,0.0
2025-01,184,Ameliorated interactive flexibility,Apparel,15.0,1824.3,121.62,,0.0,0.0
2025-02,184,Ameliorated interactive flexibility,Apparel,27.0,3271.58,120.81,0.1,0.0,0.0
2025-03,184,Ameliorated interactive flexibility,Apparel,14.0,1702.68,121.62,,0.0,0.0
2025-04,184,Ameliorated interactive flexibility,Apparel,24.0,2906.72,120.75,0.1,0.0,0.0
2025-05,184,Ameliorated interactive flexibility,Apparel,27.0,3283.74,121.62,,0.0,0.0
2025-06,184,Ameliorated interactive flexibility,Apparel,23.0,2748.62,120.1,0.2,0.0,0.0
2025-07,184,Ameliorated interactive flexibility,Apparel,20.0,2420.24,120.68,0.1,0.0,0.0
2025-08,184,Ameliorated interactive flexibility,Apparel,27.0,3210.78,118.38,0.1333,0.0,0.0
2025-09,184,Ameliorated interactive flexibility,Apparel,27.0,3162.14,118.76,0.1333,0.0,0.0
2025-10,184,Ameliorated interactive flexibility,Apparel,31.0,3745.9,120.27,0.1,0.0,0.0
2025-11,184,Ameliorated interactive flexibility,Apparel,32.0,3891.84,121.62,,0.0,0.0
2025-12,184,Ameliorated interactive flexibility,Apparel,24.0,2772.96,115.95,0.175,0.0,0.0
2026-01,184,Ameliorated interactive flexibility,Apparel,34.0,4025.64,118.72,0.125,0.0,0.0
2026-02,184,Ameliorated interactive flexibility,Apparel,34.0,4037.8,117.78,0.15,1.0,0.0294
2026-03,184,Ameliorated interactive flexibility,Apparel,47.0,5618.86,119.59,0.2,0.0,0.0
2026-04,184,Ameliorated interactive flexibility,Apparel,34.0,4110.76,121.04,0.1,0.0,0.0
2026-05,184,Ameliorated interactive flexibility,Apparel,28.0,3393.2,121.01,0.1,0.0,0.0
2026-06,184,Ameliorated interactive flexibility,Apparel,43.0,5156.7,119.82,0.2,0.0,0.0
2026-07,184,Ameliorated interactive flexibility,Apparel,0.0,0.0,,,0.0,0.0
2025-01,185,Function-based national framework,Home & Kitchen,26.0,4050.6,154.91,0.2,0.0,0.0
2025-02,185,Function-based national framework,Home & Kitchen,23.0,3563.9,154.58,0.1,0.0,0.0
2025-03,185,Function-based national framework,Home & Kitchen,36.0,5636.3,156.25,0.1,0.0,0.0
2025-04,185,Function-based national framework,Home & Kitchen,33.0,5118.2,154.91,0.1,0.0,0.0
2025-05,185,Function-based national framework,Home & Kitchen,19.0,2983.0,157.0,,2.0,0.1053
2025-06,185,Function-based national framework,Home & Kitchen,17.0,2637.6,154.58,0.1,0.0,0.0
2025-07,185,Function-based national framework,Home & Kitchen,21.0,3218.5,153.64,0.1,1.0,0.0476
2025-08,185,Function-based national framework,Home & Kitchen,40.0,6232.9,156.22,0.1,0.0,0.0
2025-09,185,Function-based national framework,Home & Kitchen,24.0,3736.6,155.79,0.1,0.0,0.0
2025-10,185,Function-based national framework,Home & Kitchen,46.0,7080.7,153.21,0.14,1.0,0.0217
2025-11,185,Function-based national framework,Home & Kitchen,34.0,5259.5,154.76,0.1,0.0,0.0
2025-12,185,Function-based national framework,Home & Kitchen,52.0,7881.4,151.6,0.1571,0.0,0.0
2026-01,185,Function-based national framework,Home & Kitchen,50.0,7677.3,154.09,0.125,1.0,0.02
2026-02,185,Function-based national framework,Home & Kitchen,35.0,5495.0,157.0,,2.0,0.0571
2026-03,185,Function-based national framework,Home & Kitchen,17.0,2653.3,155.57,0.1,0.0,0.0
2026-04,185,Function-based national framework,Home & Kitchen,21.0,3281.3,155.95,0.1,0.0,0.0
2026-05,185,Function-based national framework,Home & Kitchen,35.0,5416.5,154.76,0.15,0.0,0.0
2026-06,185,Function-based national framework,Home & Kitchen,40.0,6217.2,155.69,0.2,0.0,0.0
2026-07,185,Function-based national framework,Home & Kitchen,4.0,628.0,157.0,,0.0,0.0
2025-01,186,Assimilated heuristic knowledge user,Sporting Goods,12.0,1229.84,103.37,0.2,0.0,0.0
2025-02,186,Assimilated heuristic knowledge user,Sporting Goods,21.0,2215.82,105.2,0.1,0.0,0.0
2025-03,186,Assimilated heuristic knowledge user,Sporting Goods,13.0,1367.66,104.7,0.1,1.0,0.0769
2025-04,186,Assimilated heuristic knowledge user,Sporting Goods,13.0,1325.26,101.31,0.1333,1.0,0.0769
2025-05,186,Assimilated heuristic knowledge user,Sporting Goods,17.0,1781.14,104.25,0.2,1.0,0.0588
2025-06,186,Assimilated heuristic knowledge user,Sporting Goods,39.0,4134.78,106.02,,0.0,0.0
2025-07,186,Assimilated heuristic knowledge user,Sporting Goods,32.0,3307.84,103.66,0.2,0.0,0.0
2025-08,186,Assimilated heuristic knowledge user,Sporting Goods,27.0,2798.94,103.66,0.1333,0.0,0.0
2025-09,186,Assimilated heuristic knowledge user,Sporting Goods,18.0,1887.16,105.14,0.1,0.0,0.0
2025-10,186,Assimilated heuristic knowledge user,Sporting Goods,23.0,2417.26,104.51,0.2,0.0,0.0
2025-11,186,Assimilated heuristic knowledge user,Sporting Goods,44.0,4601.28,103.48,0.15,0.0,0.0
2025-12,186,Assimilated heuristic knowledge user,Sporting Goods,18.0,1887.16,104.51,0.1,1.0,0.0556
2026-01,186,Assimilated heuristic knowledge user,Sporting Goods,40.0,4187.8,104.18,0.1333,0.0,0.0
2026-02,186,Assimilated heuristic knowledge user,Sporting Goods,33.0,3382.06,101.98,0.1333,0.0,0.0
2026-03,186,Assimilated heuristic knowledge user,Sporting Goods,41.0,4145.42,102.65,0.175,0.0,0.0
2026-04,186,Assimilated heuristic knowledge user,Sporting Goods,47.0,4908.74,103.83,0.12,0.0,0.0
2026-05,186,Assimilated heuristic knowledge user,Sporting Goods,24.0,2533.88,105.36,0.1,1.0,0.0417
2026-06,186,Assimilated heuristic knowledge user,Sporting Goods,36.0,3816.72,106.02,,2.0,0.0556
2026-07,186,Assimilated heuristic knowledge user,Sporting Goods,1.0,106.02,106.02,,0.0,0.0
2025-01,187,Integrated 5thgeneration capability,Sporting Goods,17.0,1771.74,104.22,,0.0,0.0
2025-02,187,Integrated 5thgeneration capability,Sporting Goods,16.0,1667.52,104.22,,0.0,0.0
2025-03,187,Integrated 5thgeneration capability,Sporting Goods,21.0,2167.78,102.48,0.2,1.0,0.0476
2025-04,187,Integrated 5thgeneration capability,Sporting Goods,20.0,2032.3,101.99,0.15,0.0,0.0
2025-05,187,Integrated 5thgeneration capability,Sporting Goods,23.0,2365.8,102.83,0.1,0.0,0.0
2025-06,187,Integrated 5thgeneration capability,Sporting Goods,21.0,2178.2,103.57,0.1,1.0,0.0476
2025-07,187,Integrated 5thgeneration capability,Sporting Goods,21.0,2167.78,102.92,0.2,0.0,0.0
2025-08,187,Integrated 5thgeneration capability,Sporting Goods,22.0,2219.9,100.21,0.1666,1.0,0.0455
2025-09,187,Integrated 5thgeneration capability,Sporting Goods,19.0,1980.18,104.22,,1.0,0.0526
2025-10,187,Integrated 5thgeneration capability,Sporting Goods,24.0,2470.02,102.14,0.15,0.0,0.0
2025-11,187,Integrated 5thgeneration capability,Sporting Goods,29.0,3011.96,103.67,0.1,0.0,0.0
2025-12,187,Integrated 5thgeneration capability,Sporting Goods,35.0,3585.18,102.14,0.1333,0.0,0.0
2026-01,187,Integrated 5thgeneration capability,Sporting Goods,35.0,3585.18,103.18,0.2,1.0,0.0286
2026-02,187,Integrated 5thgeneration capability,Sporting Goods,24.0,2449.18,102.27,0.15,1.0,0.0417
2026-03,187,Integrated 5thgeneration capability,Sporting Goods,50.0,5190.16,103.55,0.1,0.0,0.0
2026-04,187,Integrated 5thgeneration capability,Sporting Goods,34.0,3543.48,104.22,,0.0,0.0
2026-05,187,Integrated 5thgeneration capability,Sporting Goods,21.0,2157.36,101.82,0.15,2.0,0.0952
2026-06,187,Integrated 5thgeneration capability,Sporting Goods,46.0,4752.44,103.02,0.15,0.0,0.0
2026-07,187,Integrated 5thgeneration capability,Sporting Goods,0.0,0.0,,,0.0,0.0
2025-01,188,Stand-alone hybrid framework,Home & Kitchen,13.0,1406.36,107.46,0.1,0.0,0.0
2025-02,188,Stand-alone hybrid framework,Home & Kitchen,13.0,1417.26,109.02,,0.0,0.0
2025-03,188,Stand-alone hybrid framework,Home & Kitchen,26.0,2834.52,109.02,,0.0,0.0
2025-04,188,Stand-alone hybrid framework,Home & Kitchen,27.0,2899.94,107.46,0.2,0.0,0.0
2025-05,188,Stand-alone hybrid framework,Home & Kitchen,23.0,2496.56,108.24,0.1,0.0,0.0
2025-06,188,Stand-alone hybrid framework,Home & Kitchen,37.0,4001.04,107.71,0.15,0.0,0.0
2025-07,188,Stand-alone hybrid framework,Home & Kitchen,29.0,3107.08,106.98,0.1,0.0,0.0
2025-08,188,Stand-alone hybrid framework,Home & Kitchen,33.0,3532.26,106.42,0.1,1.0,0.0303
2025-09,188,Stand-alone hybrid framework,Home & Kitchen,30.0,3205.2,107.81,0.2,0.0,0.0
2025-10,188,Stand-alone hybrid framework,Home & Kitchen,37.0,3913.84,106.65,0.1666,1.0,0.027
2025-11,188,Stand-alone hybrid framework,Home & Kitchen,31.0,3379.62,109.02,,0.0,0.0
2025-12,188,Stand-alone hybrid framework,Home & Kitchen,23.0,2463.86,106.5,0.15,0.0,0.0
2026-01,188,Stand-alone hybrid framework,Home & Kitchen,42.0,4578.84,109.02,,2.0,0.0476
2026-02,188,Stand-alone hybrid framework,Home & Kitchen,38.0,4077.36,107.12,0.1333,2.0,0.0526
2026-03,188,Stand-alone hybrid framework,Home & Kitchen,32.0,3455.94,107.93,0.1,1.0,0.0312
