date,store_id,city,orders,customers,units_sold,revenue,average_order_value,cancelled_orders
2026-04-08,2,Sydney,7.0,7.0,20.0,1707.04,243.86,0.0
2026-04-08,3,Melbourne,9.0,9.0,25.0,6586.53,731.84,0.0
2026-04-08,4,Melbourne,7.0,7.0,27.0,2165.85,309.41,0.0
2026-04-08,5,Brisbane,8.0,8.0,27.0,2596.06,324.51,1.0
2026-04-08,6,Perth,19.0,19.0,75.0,14135.89,743.99,0.0
2026-04-08,7,Adelaide,13.0,13.0,38.0,4233.33,325.64,0.0
2026-04-08,8,Canberra,10.0,10.0,28.0,2646.44,264.64,1.0
2026-04-09,1,Sydney,5.0,5.0,13.0,1203.37,240.67,1.0
2026-04-09,2,Sydney,3.0,3.0,7.0,394.38,131.46,0.0
2026-04-09,3,Melbourne,5.0,5.0,13.0,1759.92,351.98,1.0
2026-04-09,4,Melbourne,4.0,4.0,15.0,944.01,236.0,0.0
2026-04-09,5,Brisbane,18.0,18.0,46.0,3703.83,205.77,0.0
2026-04-09,6,Perth,9.0,9.0,33.0,7025.04,780.56,0.0
2026-04-09,7,Adelaide,10.0,10.0,37.0,3181.84,318.18,1.0
2026-04-09,8,Canberra,14.0,14.0,37.0,9522.99,680.21,0.0
2026-04-10,1,Sydney,10.0,10.0,29.0,5383.15,538.32,1.0
2026-04-10,2,Sydney,9.0,9.0,34.0,6088.83,676.54,0.0
2026-04-10,3,Melbourne,11.0,11.0,24.0,1779.84,161.8,0.0
2026-04-10,4,Melbourne,10.0,10.0,27.0,3686.23,368.62,1.0
2026-04-10,5,Brisbane,19.0,19.0,62.0,9294.86,489.2,1.0
2026-04-10,6,Perth,12.0,12.0,47.0,10124.05,843.67,0.0
2026-04-10,7,Adelaide,12.0,12.0,42.0,4006.91,333.91,1.0
2026-04-10,8,Canberra,16.0,16.0,47.0,6716.93,419.81,1.0
2026-04-11,1,Sydney,5.0,5.0,20.0,5392.72,1078.54,0.0
2026-04-11,2,Sydney,8.0,8.0,25.0,2198.1,274.76,0.0
2026-04-11,3,Melbourne,5.0,5.0,8.0,1170.34,234.07,0.0
2026-04-11,4,Melbourne,6.0,6.0,32.0,6289.66,1048.28,1.0
2026-04-11,5,Brisbane,15.0,15.0,49.0,6979.54,465.3,0.0
2026-04-11,6,Perth,14.0,14.0,46.0,8255.17,589.66,0.0
2026-04-11,7,Adelaide,16.0,16.0,46.0,4785.63,299.1,3.0
2026-04-11,8,Canberra,15.0,15.0,49.0,9255.23,617.02,1.0
2026-04-12,1,Sydney,7.0,7.0,23.0,2664.69,380.67,1.0
2026-04-12,2,Sydney,3.0,3.0,7.0,1236.78,412.26,0.0
2026-04-12,3,Melbourne,5.0,5.0,10.0,1172.07,234.41,0.0
2026-04-12,4,Melbourne,5.0,5.0,24.0,4731.83,946.37,1.0
2026-04-12,5,Brisbane,6.0,6.0,23.0,3420.48,570.08,1.0
2026-04-12,6,Perth,20.0,20.0,64.0,13839.99,692.0,2.0
2026-04-12,7,Adelaide,17.0,17.0,51.0,10008.04,588.71,1.0
2026-04-12,8,Canberra,18.0,18.0,66.0,14041.57,780.09,0.0
2026-04-13,1,Sydney,7.0,7.0,22.0,1767.66,252.52,1.0
2026-04-13,2,Sydney,10.0,10.0,35.0,6723.2,672.32,1.0
2026-04-13,3,Melbourne,7.0,7.0,22.0,5088.78,726.97,0.0
2026-04-13,4,Melbourne,11.0,11.0,30.0,5878.25,534.39,1.0
2026-04-13,5,Brisbane,8.0,8.0,24.0,5934.06,741.76,0.0
2026-04-13,6,Perth,15.0,15.0,43.0,7656.66,510.44,0.0
2026-04-13,7,Adelaide,16.0,16.0,56.0,2802.95,175.18,0.0
2026-04-13,8,Canberra,12.0,12.0,39.0,7324.43,610.37,1.0
2026-04-14,1,Sydney,8.0,8.0,25.0,3585.26,448.16,0.0
2026-04-14,2,Sydney,12.0,12.0,34.0,6160.38,513.36,0.0
2026-04-14,3,Melbourne,4.0,4.0,12.0,801.42,200.36,1.0
2026-04-14,4,Melbourne,3.0,3.0,7.0,643.49,214.5,1.0
2026-04-14,5,Brisbane,17.0,17.0,47.0,6048.59,355.8,0.0
2026-04-14,6,Perth,14.0,14.0,54.0,6535.17,466.8,1.0
2026-04-14,7,Adelaide,10.0,10.0,26.0,6793.6,679.36,0.0
2026-04-14,8,Canberra,12.0,12.0,49.0,10052.27,837.69,3.0
2026-04-15,1,Sydney,5.0,5.0,16.0,1833.36,366.67,0.0
2026-04-15,2,Sydney,6.0,6.0,12.0,2149.83,358.3,0.0
2026-04-15,3,Melbourne,3.0,3.0,15.0,4766.75,1588.92,1.0
2026-04-15,4,Melbourne,5.0,5.0,18.0,2094.91,418.98,1.0
2026-04-15,5,Brisbane,12.0,12.0,45.0,6548.34,545.7,1.0
2026-04-15,6,Perth,14.0,14.0,28.0,4884.1,348.86,1.0
2026-04-15,7,Adelaide,17.0,17.0,54.0,11376.39,669.2,0.0
2026-04-15,8,Canberra,10.0,10.0,27.0,2082.83,208.28,2.0
2026-04-16,1,Sydney,4.0,4.0,18.0,1877.69,469.42,0.0
2026-04-16,2,Sydney,8.0,8.0,31.0,3929.8,491.22,0.0
2026-04-16,3,Melbourne,7.0,7.0,17.0,3830.29,547.18,1.0
2026-04-16,4,Melbourne,6.0,6.0,21.0,3266.73,544.46,1.0
2026-04-16,5,Brisbane,19.0,19.0,62.0,8534.21,449.17,1.0
2026-04-16,6,Perth,11.0,11.0,29.0,3936.58,357.87,0.0
2026-04-16,7,Adelaide,11.0,11.0,34.0,3499.5,318.14,0.0
2026-04-16,8,Canberra,11.0,11.0,25.0,3575.21,325.02,3.0
2026-04-17,1,Sydney,8.0,8.0,32.0,2502.14,312.77,0.0
2026-04-17,2,Sydney,10.0,10.0,29.0,4629.49,462.95,0.0
2026-04-17,3,Melbourne,8.0,8.0,26.0,4046.47,505.81,0.0
2026-04-17,4,Melbourne,8.0,8.0,25.0,2277.07,284.63,0.0
2026-04-17,5,Brisbane,13.0,13.0,36.0,6044.19,464.94,0.0
2026-04-17,6,Perth,7.0,7.0,29.0,4269.54,609.93,0.0
2026-04-17,7,Adelaide,11.0,11.0,40.0,7747.97,704.36,2.0
2026-04-17,8,Canberra,11.0,11.0,32.0,6472.98,588.45,2.0
2026-04-18,1,Sydney,5.0,5.0,12.0,1929.8,385.96,0.0
2026-04-18,2,Sydney,8.0,8.0,31.0,5349.4,668.68,0.0
2026-04-18,3,Melbourne,5.0,5.0,13.0,2575.63,515.13,1.0
2026-04-18,4,Melbourne,4.0,4.0,16.0,1369.57,342.39,0.0
2026-04-18,5,Brisbane,15.0,15.0,52.0,7390.04,492.67,1.0
2026-04-18,6,Perth,15.0,15.0,52.0,7579.9,505.33,2.0
2026-04-18,7,Adelaide,18.0,18.0,68.0,15787.94,877.11,2.0
2026-04-18,8,Canberra,16.0,16.0,51.0,7532.47,470.78,0.0
2026-04-19,1,Sydney,8.0,8.0,20.0,3160.3,395.04,0.0
2026-04-19,2,Sydney,8.0,8.0,34.0,2367.42,295.93,0.0
2026-04-19,3,Melbourne,5.0,5.0,14.0,2069.49,413.9,0.0
2026-04-19,4,Melbourne,9.0,9.0,30.0,4630.6,514.51,0.0
2026-04-19,5,Brisbane,16.0,16.0,41.0,3882.44,242.65,1.0
2026-04-19,6,Perth,9.0,9.0,36.0,4507.81,500.87,1.0
2026-04-19,7,Adelaide,10.0,10.0,40.0,3404.53,340.45,1.0
2026-04-19,8,Canberra,15.0,15.0,51.0,5079.28,338.62,0.0
2026-04-20,1,Sydney,7.0,7.0,21.0,2543.74,363.39,1.0
2026-04-20,2,Sydney,7.0,7.0,29.0,2010.4,287.2,0.0
2026-04-20,3,Melbourne,4.0,4.0,13.0,4460.35,1115.09,0.0
2026-04-20,4,Melbourne,3.0,3.0,10.0,4288.8,1429.6,0.0
2026-04-20,5,Brisbane,16.0,16.0,41.0,9678.22,604.89,0.0
2026-04-20,6,Perth,10.0,10.0,47.0,7023.07,702.31,0.0
2026-04-20,7,Adelaide,10.0,10.0,31.0,4248.81,424.88,1.0
2026-04-20,8,Canberra,10.0,10.0,30.0,4550.81,455.08,2.0
2026-04-21,1,Sydney,5.0,5.0,12.0,1905.53,381.11,0.0
2026-04-21,2,Sydney,8.0,8.0,26.0,3912.54,489.07,0.0
2026-04-21,3,Melbourne,5.0,5.0,19.0,2805.79,561.16,1.0
2026-04-21,4,Melbourne,8.0,8.0,27.0,4083.9,510.49,0.0
2026-04-21,5,Brisbane,17.0,17.0,41.0,4680.38,275.32,1.0
2026-04-21,6,Perth,18.0,18.0,53.0,7663.45,425.75,0.0
2026-04-21,7,Adelaide,20.0,20.0,49.0,9391.13,469.56,0.0
2026-04-21,8,Canberra,9.0,9.0,26.0,6808.12,756.46,0.0
2026-04-22,1,Sydney,4.0,4.0,9.0,545.6,136.4,0.0
2026-04-22,2,Sydney,7.0,7.0,27.0,4675.17,667.88,0.0
2026-04-22,3,Melbourne,12.0,12.0,44.0,5859.97,488.33,1.0
2026-04-22,4,Melbourne,10.0,10.0,23.0,2273.24,227.32,0.0
2026-04-22,5,Brisbane,16.0,16.0,58.0,15138.69,946.17,2.0
2026-04-22,6,Perth,9.0,9.0,32.0,3705.41,411.71,1.0
2026-04-22,7,Adelaide,12.0,12.0,34.0,7042.58,586.88,0.0
2026-04-22,8,Canberra,12.0,12.0,39.0,6515.47,542.96,0.0
2026-04-23,1,Sydney,9.0,9.0,19.0,2224.52,247.17,0.0
2026-04-23,2,Sydney,3.0,3.0,12.0,2357.5,785.83,0.0
2026-04-23,3,Melbourne,7.0,7.0,13.0,3904.53,557.79,1.0
2026-04-23,4,Melbourne,9.0,9.0,35.0,7085.27,787.25,1.0
2026-04-23,5,Brisbane,16.0,16.0,54.0,9062.47,566.4,0.0
2026-04-23,6,Perth,12.0,12.0,35.0,4270.89,355.91,1.0
2026-04-23,7,Adelaide,22.0,22.0,46.0,10436.76,474.4,0.0
2026-04-23,8,Canberra,22.0,22.0,67.0,11928.39,542.2,0.0
2026-04-24,1,Sydney,10.0,10.0,39.0,6231.49,623.15,0.0
2026-04-24,2,Sydney,3.0,3.0,3.0,590.4,196.8,0.0
2026-04-24,3,Melbourne,11.0,11.0,33.0,4391.91,399.26,1.0
2026-04-24,4,Melbourne,13.0,13.0,48.0,9150.08,703.85,0.0
2026-04-24,5,Brisbane,17.0,17.0,53.0,6829.81,401.75,1.0
2026-04-24,6,Perth,8.0,8.0,30.0,3590.04,448.76,0.0
2026-04-24,7,Adelaide,12.0,12.0,36.0,6337.21,528.1,0.0
2026-04-24,8,Canberra,12.0,12.0,46.0,5529.5,460.79,0.0
2026-04-25,1,Sydney,6.0,6.0,15.0,2185.85,364.31,0.0
2026-04-25,2,Sydney,5.0,5.0,20.0,4049.62,809.92,0.0
2026-04-25,3,Melbourne,9.0,9.0,37.0,3840.36,426.71,0.0
2026-04-25,4,Melbourne,6.0,6.0,24.0,5017.84,836.31,0.0
2026-04-25,5,Brisbane,7.0,7.0,22.0,4589.23,655.6,0.0
2026-04-25,6,Perth,18.0,18.0,65.0,13473.45,748.53,1.0
2026-04-25,7,Adelaide,13.0,13.0,57.0,6357.95,489.07,1.0
2026-04-25,8,Canberra,12.0,12.0,42.0,6313.49,526.12,1.0
2026-04-26,1,Sydney,4.0,4.0,20.0,1573.26,393.32,0.0
2026-04-26,2,Sydney,7.0,7.0,18.0,2864.36,409.19,0.0
2026-04-26,3,Melbourne,6.0,6.0,25.0,6748.87,1124.81,0.0
2026-04-26,4,Melbourne,9.0,9.0,25.0,4009.35,445.48,0.0
2026-04-26,5,Brisbane,16.0,16.0,50.0,9613.28,600.83,0.0
2026-04-26,6,Perth,13.0,13.0,42.0,7291.61,560.89,1.0
2026-04-26,7,Adelaide,13.0,13.0,46.0,8486.68,652.82,0.0
2026-04-26,8,Canberra,13.0,13.0,42.0,3881.05,298.54,2.0
2026-04-27,1,Sydney,7.0,7.0,20.0,4085.92,583.7,0.0
2026-04-27,2,Sydney,10.0,10.0,24.0,3099.54,309.95,0.0
2026-04-27,3,Melbourne,8.0,8.0,25.0,1386.0,173.25,0.0
2026-04-27,4,Melbourne,3.0,3.0,6.0,624.42,208.14,0.0
2026-04-27,5,Brisbane,10.0,10.0,27.0,3924.13,392.41,0.0
2026-04-27,6,Perth,8.0,8.0,20.0,2589.95,323.74,0.0
2026-04-27,7,Adelaide,9.0,9.0,32.0,5923.9,658.21,1.0
2026-04-27,8,Canberra,16.0,16.0,45.0,6492.79,405.8,0.0
2026-04-28,1,Sydney,9.0,9.0,19.0,1566.42,174.05,0.0
2026-04-28,2,Sydney,5.0,5.0,14.0,2986.82,597.36,0.0
2026-04-28,3,Melbourne,5.0,5.0,20.0,5097.43,1019.49,0.0
2026-04-28,4,Melbourne,9.0,9.0,32.0,6018.84,668.76,0.0
2026-04-28,5,Brisbane,15.0,15.0,46.0,10350.59,690.04,1.0
2026-04-28,6,Perth,14.0,14.0,66.0,10512.01,750.86,0.0
2026-04-28,7,Adelaide,17.0,17.0,57.0,10894.45,640.85,1.0
2026-04-28,8,Canberra,20.0,20.0,42.0,10902.26,545.11,1.0
2026-04-29,1,Sydney,1.0,1.0,5.0,795.82,795.82,0.0
2026-04-29,2,Sydney,9.0,9.0,28.0,4242.28,471.36,1.0
2026-04-29,3,Melbourne,5.0,5.0,19.0,1489.68,297.94,0.0
2026-04-29,4,Melbourne,7.0,7.0,25.0,3454.98,493.57,0.0
2026-04-29,5,Brisbane,15.0,15.0,54.0,7446.27,496.42,0.0
2026-04-29,6,Perth,15.0,15.0,49.0,9742.19,649.48,1.0
2026-04-29,7,Adelaide,16.0,16.0,49.0,9386.95,586.68,1.0
2026-04-29,8,Canberra,11.0,11.0,38.0,6775.76,615.98,0.0
2026-04-30,1,Sydney,5.0,5.0,14.0,2684.63,536.93,0.0
2026-04-30,2,Sydney,6.0,6.0,12.0,896.73,149.46,0.0
2026-04-30,3,Melbourne,8.0,8.0,21.0,4095.08,511.88,2.0
2026-04-30,4,Melbourne,11.0,11.0,41.0,7241.77,658.34,0.0
2026-04-30,5,Brisbane,11.0,11.0,35.0,5288.8,480.8,0.0
2026-04-30,6,Perth,18.0,18.0,46.0,10594.18,588.57,0.0
2026-04-30,7,Adelaide,17.0,17.0,61.0,9233.09,543.12,0.0
2026-04-30,8,Canberra,11.0,11.0,54.0,5527.68,502.52,0.0
2026-05-01,1,Sydney,2.0,2.0,7.0,172.41,86.2,0.0
2026-05-01,2,Sydney,2.0,2.0,7.0,1015.95,507.98,0.0
2026-05-01,3,Melbourne,5.0,5.0,12.0,1786.69,357.34,1.0
2026-05-01,4,Melbourne,8.0,8.0,27.0,2053.7,256.71,0.0
2026-05-01,5,Brisbane,23.0,23.0,68.0,10205.86,443.73,0.0
2026-05-01,6,Perth,18.0,18.0,59.0,6459.76,358.88,0.0
2026-05-01,7,Adelaide,13.0,13.0,28.0,3033.19,233.32,1.0
2026-05-01,8,Canberra,14.0,14.0,42.0,7825.69,558.98,1.0
2026-05-02,1,Sydney,3.0,3.0,13.0,381.41,127.14,0.0
2026-05-02,2,Sydney,1.0,1.0,2.0,107.22,107.22,0.0
2026-05-02,3,Melbourne,8.0,8.0,32.0,3186.31,398.29,0.0
2026-05-02,4,Melbourne,5.0,5.0,23.0,5396.01,1079.2,0.0
2026-05-02,5,Brisbane,17.0,17.0,63.0,12523.88,736.7,1.0
2026-05-02,6,Perth,14.0,14.0,48.0,8287.8,591.99,0.0
2026-05-02,7,Adelaide,10.0,10.0,24.0,2381.55,238.16,2.0
2026-05-02,8,Canberra,15.0,15.0,38.0,4409.1,293.94,1.0
2026-05-03,1,Sydney,4.0,4.0,16.0,2047.52,511.88,0.0
2026-05-03,2,Sydney,1.0,1.0,4.0,2478.96,2478.96,0.0
2026-05-03,3,Melbourne,11.0,11.0,39.0,6260.79,569.16,0.0
2026-05-03,4,Melbourne,9.0,9.0,30.0,3459.94,384.44,0.0
2026-05-03,5,Brisbane,8.0,8.0,28.0,2858.89,357.36,2.0
2026-05-03,6,Perth,15.0,15.0,42.0,4303.24,286.88,3.0
2026-05-03,7,Adelaide,9.0,9.0,32.0,2686.39,298.49,0.0
2026-05-03,8,Canberra,23.0,23.0,75.0,14570.06,633.48,2.0
2026-05-04,1,Sydney,3.0,3.0,11.0,3456.71,1152.24,0.0
2026-05-04,2,Sydney,4.0,4.0,17.0,1860.88,465.22,0.0
2026-05-04,3,Melbourne,9.0,9.0,23.0,5701.45,633.49,1.0
2026-05-04,4,Melbourne,11.0,11.0,25.0,3827.2,347.93,0.0
2026-05-04,5,Brisbane,13.0,13.0,40.0,4542.94,349.46,0.0
2026-05-04,6,Perth,18.0,18.0,37.0,3095.42,171.97,0.0
2026-05-04,7,Adelaide,10.0,10.0,33.0,5446.28,544.63,1.0
2026-05-04,8,Canberra,15.0,15.0,54.0,12730.88,848.73,0.0
2026-05-05,1,Sydney,3.0,3.0,7.0,1619.59,539.86,0.0
2026-05-05,2,Sydney,7.0,7.0,16.0,1354.21,193.46,1.0
2026-05-05,3,Melbourne,7.0,7.0,22.0,4793.14,684.73,0.0
2026-05-05,4,Melbourne,4.0,4.0,10.0,1107.46,276.86,0.0
2026-05-05,5,Brisbane,11.0,11.0,31.0,6914.81,628.62,1.0
2026-05-05,6,Perth,14.0,14.0,46.0,5690.15,406.44,1.0
2026-05-05,7,Adelaide,11.0,11.0,47.0,7665.56,696.87,1.0
2026-05-05,8,Canberra,14.0,14.0,34.0,4945.6,353.26,0.0
2026-05-06,1,Sydney,1.0,1.0,1.0,182.13,182.13,0.0
2026-05-06,2,Sydney,5.0,5.0,14.0,944.86,188.97,0.0
2026-05-06,3,Melbourne,3.0,3.0,6.0,2250.32,750.11,0.0
2026-05-06,4,Melbourne,7.0,7.0,19.0,2764.59,394.94,0.0
2026-05-06,5,Brisbane,16.0,16.0,60.0,8792.5,549.53,2.0
2026-05-06,6,Perth,12.0,12.0,41.0,8218.41,684.87,0.0
2026-05-06,7,Adelaide,18.0,18.0,63.0,6494.7,360.82,0.0
2026-05-06,8,Canberra,11.0,11.0,32.0,2899.63,263.6,0.0
2026-05-07,1,Sydney,3.0,3.0,10.0,570.59,190.2,1.0
2026-05-07,2,Sydney,2.0,2.0,4.0,548.03,274.02,0.0
2026-05-07,3,Melbourne,6.0,6.0,22.0,3171.95,528.66,0.0
2026-05-07,4,Melbourne,8.0,8.0,23.0,3586.52,448.32,0.0
2026-05-07,5,Brisbane,17.0,17.0,51.0,8665.22,509.72,0.0
2026-05-07,6,Perth,14.0,14.0,52.0,4921.2,351.51,1.0
2026-05-07,7,Adelaide,10.0,10.0,28.0,3167.06,316.71,0.0
2026-05-07,8,Canberra,14.0,14.0,44.0,10097.53,721.25,0.0
2026-05-08,1,Sydney,3.0,3.0,14.0,2043.67,681.22,0.0
2026-05-08,2,Sydney,2.0,2.0,7.0,1121.31,560.66,0.0
2026-05-08,3,Melbourne,8.0,8.0,19.0,2715.99,339.5,0.0
2026-05-08,4,Melbourne,3.0,3.0,7.0,3837.87,1279.29,0.0
2026-05-08,5,Brisbane,17.0,17.0,58.0,9708.31,571.08,0.0
2026-05-08,6,Perth,9.0,9.0,30.0,3880.73,431.19,0.0
2026-05-08,7,Adelaide,13.0,13.0,43.0,6330.93,486.99,1.0
2026-05-08,8,Canberra,14.0,14.0,33.0,7795.09,556.79,2.0
2026-05-09,1,Sydney,2.0,2.0,4.0,452.38,226.19,0.0
2026-05-09,2,Sydney,5.0,5.0,17.0,4602.31,920.46,0.0
2026-05-09,3,Melbourne,4.0,4.0,16.0,3308.88,827.22,0.0
2026-05-09,4,Melbourne,8.0,8.0,22.0,3243.46,405.43,0.0
2026-05-09,5,Brisbane,10.0,10.0,33.0,4221.95,422.2,1.0
2026-05-09,6,Perth,14.0,14.0,46.0,4692.16,335.15,2.0
2026-05-09,7,Adelaide,21.0,21.0,65.0,7585.42,361.21,0.0
2026-05-09,8,Canberra,25.0,25.0,57.0,11707.03,468.28,0.0
2026-05-10,1,Sydney,2.0,2.0,2.0,790.7,395.35,0.0
2026-05-10,2,Sydney,2.0,2.0,7.0,766.85,383.42,0.0
2026-05-10,3,Melbourne,7.0,7.0,35.0,2725.91,389.42,0.0
2026-05-10,4,Melbourne,7.0,7.0,31.0,4205.97,600.85,0.0
2026-05-10,5,Brisbane,8.0,8.0,27.0,3494.22,436.78,0.0
2026-05-10,6,Perth,13.0,13.0,33.0,4668.36,359.1,1.0
2026-05-10,7,Adelaide,12.0,12.0,30.0,4829.6,402.47,2.0
2026-05-10,8,Canberra,21.0,21.0,69.0,12916.37,615.07,0.0
2026-05-11,1,Sydney,4.0,4.0,11.0,1567.79,391.95,0.0
2026-05-11,2,Sydney,5.0,5.0,13.0,2277.82,455.56,0.0
2026-05-11,3,Melbourne,7.0,7.0,23.0,4704.44,672.06,1.0
2026-05-11,4,Melbourne,7.0,7.0,27.0,2561.83,365.98,0.0
2026-05-11,5,Brisbane,14.0,14.0,41.0,4538.34,324.17,0.0
2026-05-11,6,Perth,14.0,14.0,52.0,7233.38,516.67,0.0
2026-05-11,7,Adelaide,13.0,13.0,40.0,7289.13,560.7,0.0
2026-05-11,8,Canberra,11.0,11.0,35.0,8241.66,749.24,0.0
2026-05-12,1,Sydney,2.0,2.0,3.0,818.75,409.38,0.0
2026-05-12,2,Sydney,5.0,5.0,19.0,2106.38,421.28,0.0
2026-05-12,3,Melbourne,8.0,8.0,25.0,3617.33,452.17,1.0
2026-05-12,4,Melbourne,12.0,12.0,39.0,7028.63,585.72,0.0
2026-05-12,5,Brisbane,16.0,16.0,46.0,8259.57,516.22,0.0
2026-05-12,6,Perth,4.0,4.0,12.0,1451.61,362.9,1.0
2026-05-12,7,Adelaide,16.0,16.0,40.0,7271.46,454.47,1.0
2026-05-12,8,Canberra,12.0,12.0,39.0,3993.39,332.78,0.0
2026-05-13,1,Sydney,6.0,6.0,21.0,3161.34,526.89,0.0
2026-05-13,2,Sydney,2.0,2.0,2.0,91.48,45.74,0.0
2026-05-13,3,Melbourne,6.0,6.0,19.0,1115.26,185.88,0.0
2026-05-13,4,Melbourne,3.0,3.0,9.0,1850.45,616.82,0.0
2026-05-13,5,Brisbane,19.0,19.0,54.0,8747.24,460.38,0.0
2026-05-13,6,Perth,11.0,11.0,29.0,6303.82,573.07,2.0
2026-05-13,7,Adelaide,15.0,15.0,52.0,14313.41,954.23,1.0
2026-05-13,8,Canberra,17.0,17.0,57.0,6917.63,406.92,0.0
2026-05-14,1,Sydney,1.0,1.0,5.0,1776.14,1776.14,0.0
2026-05-14,2,Sydney,3.0,3.0,15.0,2334.47,778.16,0.0
2026-05-14,3,Melbourne,6.0,6.0,15.0,4481.96,746.99,0.0
2026-05-14,4,Melbourne,2.0,2.0,12.0,1430.32,715.16,0.0
2026-05-14,5,Brisbane,12.0,12.0,41.0,3551.28,295.94,0.0
2026-05-14,6,Perth,24.0,24.0,64.0,9593.38,399.72,0.0
2026-05-14,7,Adelaide,14.0,14.0,54.0,5855.66,418.26,1.0
2026-05-14,8,Canberra,19.0,19.0,56.0,8387.7,441.46,1.0
2026-05-15,1,Sydney,5.0,5.0,9.0,894.51,178.9,0.0
2026-05-15,2,Sydney,2.0,2.0,7.0,773.18,386.59,0.0
2026-05-15,3,Melbourne,4.0,4.0,15.0,1326.45,331.61,0.0
2026-05-15,4,Melbourne,8.0,8.0,31.0,5485.46,685.68,0.0
2026-05-15,5,Brisbane,17.0,17.0,58.0,8797.08,517.48,0.0
2026-05-15,6,Perth,19.0,19.0,74.0,11959.35,629.44,0.0
2026-05-15,7,Adelaide,21.0,21.0,58.0,7232.48,344.4,0.0
2026-05-15,8,Canberra,13.0,13.0,37.0,6432.06,494.77,0.0
2026-05-16,1,Sydney,2.0,2.0,7.0,282.41,141.2,1.0
2026-05-16,2,Sydney,1.0,1.0,7.0,481.21,481.21,0.0
2026-05-16,3,Melbourne,6.0,6.0,26.0,4225.34,704.22,0.0
2026-05-16,4,Melbourne,6.0,6.0,26.0,3943.58,657.26,0.0
2026-05-16,5,Brisbane,15.0,15.0,34.0,7436.6,495.77,1.0
2026-05-16,6,Perth,20.0,20.0,61.0,11257.87,562.89,1.0
2026-05-16,7,Adelaide,6.0,6.0,11.0,1173.97,195.66,2.0
2026-05-16,8,Canberra,14.0,14.0,40.0,6485.73,463.27,1.0
2026-05-17,1,Sydney,2.0,2.0,4.0,1777.47,888.74,0.0
2026-05-17,2,Sydney,4.0,4.0,18.0,1694.64,423.66,0.0
2026-05-17,3,Melbourne,10.0,10.0,31.0,4458.65,445.87,0.0
2026-05-17,4,Melbourne,7.0,7.0,17.0,1248.84,178.41,0.0
2026-05-17,5,Brisbane,14.0,14.0,51.0,10992.36,785.17,1.0
2026-05-17,6,Perth,13.0,13.0,29.0,3297.03,253.62,3.0
2026-05-17,7,Adelaide,8.0,8.0,26.0,6902.22,862.78,5.0
2026-05-17,8,Canberra,12.0,12.0,41.0,4858.49,404.87,2.0
2026-05-18,1,Sydney,3.0,3.0,10.0,2279.78,759.93,0.0
2026-05-18,2,Sydney,3.0,3.0,13.0,1867.38,622.46,1.0
2026-05-18,3,Melbourne,10.0,10.0,38.0,4652.4,465.24,0.0
2026-05-18,4,Melbourne,5.0,5.0,10.0,3527.33,705.47,0.0
2026-05-18,5,Brisbane,14.0,14.0,48.0,9552.72,682.34,0.0
2026-05-18,6,Perth,5.0,5.0,14.0,3390.65,678.13,2.0
2026-05-18,7,Adelaide,10.0,10.0,28.0,4283.62,428.36,1.0
2026-05-18,8,Canberra,11.0,11.0,36.0,4405.48,400.5,0.0
2026-05-19,1,Sydney,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-19,2,Sydney,3.0,3.0,14.0,597.17,199.06,1.0
2026-05-19,3,Melbourne,3.0,3.0,13.0,2113.45,704.48,1.0
2026-05-19,4,Melbourne,5.0,5.0,20.0,2010.54,402.11,0.0
2026-05-19,5,Brisbane,10.0,10.0,33.0,2882.05,288.21,0.0
2026-05-19,6,Perth,12.0,12.0,38.0,4600.61,383.38,1.0
2026-05-19,7,Adelaide,14.0,14.0,52.0,15121.49,1080.11,1.0
2026-05-19,8,Canberra,18.0,18.0,68.0,8393.97,466.33,1.0
2026-05-20,1,Sydney,2.0,2.0,6.0,377.62,188.81,0.0
2026-05-20,2,Sydney,5.0,5.0,18.0,6036.03,1207.21,0.0
2026-05-20,3,Melbourne,8.0,8.0,27.0,2684.12,335.52,1.0
2026-05-20,4,Melbourne,9.0,9.0,31.0,6462.77,718.09,0.0
2026-05-20,5,Brisbane,18.0,18.0,68.0,9522.73,529.04,0.0
2026-05-20,6,Perth,16.0,16.0,56.0,12899.87,806.24,0.0
2026-05-20,7,Adelaide,16.0,16.0,57.0,6898.98,431.19,1.0
2026-05-20,8,Canberra,13.0,13.0,43.0,4718.86,362.99,2.0
2026-05-21,1,Sydney,2.0,2.0,9.0,975.28,487.64,1.0
2026-05-21,2,Sydney,4.0,4.0,11.0,616.14,154.04,0.0
2026-05-21,3,Melbourne,8.0,8.0,25.0,4512.98,564.12,0.0
2026-05-21,4,Melbourne,5.0,5.0,6.0,1118.54,223.71,1.0
2026-05-21,5,Brisbane,14.0,14.0,37.0,6287.91,449.14,3.0
2026-05-21,6,Perth,12.0,12.0,38.0,7997.84,666.49,1.0
2026-05-21,7,Adelaide,9.0,9.0,40.0,3201.62,355.74,2.0
2026-05-21,8,Canberra,15.0,15.0,44.0,7608.17,507.21,0.0
2026-05-22,1,Sydney,2.0,2.0,5.0,1061.83,530.92,1.0
2026-05-22,2,Sydney,4.0,4.0,13.0,2426.36,606.59,0.0
2026-05-22,3,Melbourne,4.0,4.0,13.0,3533.18,883.3,0.0
2026-05-22,4,Melbourne,10.0,10.0,29.0,4826.75,482.68,0.0
