customer_id,total_orders,total_spent,average_order_value,total_items,first_order_date,last_order_date,customer_lifetime_days,days_since_last_purchase,purchase_frequency,average_days_between_orders,recency,frequency,monetary,is_active
4407,12.0,6149.72,512.48,41.0,2025-01-04,2026-06-21,648,10.0,0.5556,48.45,10.0,12.0,6149.72,True
4408,5.0,3760.32,752.06,18.0,2025-10-10,2026-02-23,669,128.0,0.2242,34.0,128.0,5.0,3760.32,False
4409,9.0,4606.55,511.84,24.0,2025-05-23,2026-01-09,493,173.0,0.5477,28.88,173.0,9.0,4606.55,False
4410,5.0,2310.48,462.1,20.0,2025-03-10,2026-03-19,593,104.0,0.253,93.5,104.0,5.0,2310.48,False
4411,3.0,545.35,181.78,6.0,2026-02-05,2026-07-01,146,0.0,0.6164,73.0,0.0,3.0,545.35,True
4412,10.0,5286.66,528.67,28.0,2025-05-03,2026-06-23,452,8.0,0.6637,46.22,8.0,10.0,5286.66,True
4413,3.0,2017.92,672.64,16.0,2026-02-25,2026-04-30,371,62.0,0.2426,32.0,62.0,3.0,2017.92,True
4414,6.0,2888.5,481.42,24.0,2025-07-03,2026-06-29,370,2.0,0.4865,72.2,2.0,6.0,2888.5,True
4415,0.0,0.0,0.0,0.0,,,37,,0.0,,,0.0,0.0,False
4416,15.0,4889.35,325.96,40.0,2025-03-28,2026-06-24,703,7.0,0.6401,32.36,7.0,15.0,4889.35,True
4417,2.0,1337.11,668.56,11.0,2026-02-22,2026-04-10,137,82.0,0.438,47.0,82.0,2.0,1337.11,True
4418,10.0,4394.06,439.41,27.0,2025-02-01,2026-05-27,823,35.0,0.3645,53.33,35.0,10.0,4394.06,True
4419,7.0,5445.94,777.99,27.0,2025-07-15,2026-05-21,384,41.0,0.5469,51.67,41.0,7.0,5445.94,True
4420,5.0,1591.23,318.25,13.0,2025-08-19,2026-05-27,357,35.0,0.4202,70.25,35.0,5.0,1591.23,True
4421,8.0,1385.63,173.2,21.0,2025-02-13,2026-06-23,1095,8.0,0.2192,70.71,8.0,8.0,1385.63,True
4422,11.0,3323.66,302.15,27.0,2025-01-05,2026-06-06,616,25.0,0.5357,51.7,25.0,11.0,3323.66,True
4423,6.0,1840.17,306.7,19.0,2025-05-31,2026-02-20,425,131.0,0.4235,53.0,131.0,6.0,1840.17,False
4424,2.0,1029.36,514.68,2.0,2025-09-02,2026-05-05,303,57.0,0.198,245.0,57.0,2.0,1029.36,True
4425,6.0,2571.24,428.54,10.0,2025-08-06,2026-06-05,521,26.0,0.3455,60.6,26.0,6.0,2571.24,True
4426,11.0,6762.08,614.73,34.0,2025-02-26,2026-06-16,742,15.0,0.4447,47.5,15.0,11.0,6762.08,True
4427,15.0,8930.09,595.34,55.0,2025-01-24,2026-05-15,986,47.0,0.4564,34.0,47.0,15.0,8930.09,True
4428,1.0,505.03,505.03,3.0,2026-06-16,2026-06-16,48,15.0,0.625,,15.0,1.0,505.03,True
4429,11.0,3342.12,303.83,32.0,2025-02-24,2026-05-15,880,47.0,0.375,44.5,47.0,11.0,3342.12,True
4430,4.0,1265.07,316.27,14.0,2025-11-18,2026-05-20,1167,42.0,0.1028,61.0,42.0,4.0,1265.07,True
4431,2.0,3106.95,1553.48,4.0,2025-12-17,2026-02-02,290,149.0,0.2069,47.0,149.0,2.0,3106.95,False
4432,13.0,5855.11,450.39,38.0,2025-01-02,2026-03-20,570,103.0,0.6842,36.83,103.0,13.0,5855.11,False
4433,6.0,3138.08,523.01,24.0,2025-01-09,2026-03-05,693,118.0,0.2597,84.0,118.0,6.0,3138.08,False
4434,9.0,2677.14,297.46,27.0,2025-04-27,2026-05-15,727,47.0,0.3714,47.88,47.0,9.0,2677.14,True
4435,12.0,10306.63,858.89,46.0,2025-03-28,2026-06-23,709,8.0,0.5078,41.09,8.0,12.0,10306.63,True
4436,0.0,0.0,0.0,0.0,,,45,,0.0,,,0.0,0.0,False
4437,8.0,6066.27,758.28,30.0,2025-02-01,2026-06-08,576,23.0,0.4167,70.29,23.0,8.0,6066.27,True
4438,6.0,1724.77,287.46,23.0,2025-05-15,2026-03-08,549,115.0,0.3279,59.4,115.0,6.0,1724.77,False
4439,12.0,8871.55,739.3,29.0,2025-01-11,2026-06-02,1088,29.0,0.3309,46.09,29.0,12.0,8871.55,True
4440,13.0,4626.35,355.87,49.0,2025-02-07,2026-04-07,631,85.0,0.6181,35.33,85.0,13.0,4626.35,True
4441,8.0,4027.42,503.43,26.0,2025-09-05,2026-06-25,734,6.0,0.327,41.86,6.0,8.0,4027.42,True
4442,6.0,1145.09,190.85,14.0,2025-10-01,2026-02-17,308,134.0,0.5844,27.8,134.0,6.0,1145.09,False
4443,7.0,2374.06,339.15,19.0,2025-06-27,2026-06-26,414,5.0,0.5072,60.67,5.0,7.0,2374.06,True
4444,7.0,4531.43,647.35,31.0,2025-03-08,2026-05-01,654,61.0,0.3211,69.83,61.0,7.0,4531.43,True
4445,9.0,3750.28,416.7,29.0,2025-06-16,2026-03-23,383,100.0,0.705,35.0,100.0,9.0,3750.28,False
4446,20.0,13512.69,675.63,66.0,2025-05-07,2026-06-12,1001,19.0,0.5994,21.11,19.0,20.0,13512.69,True
4447,7.0,1393.57,199.08,14.0,2025-02-01,2026-05-13,783,49.0,0.2682,77.67,49.0,7.0,1393.57,True
4448,10.0,4511.02,451.1,34.0,2025-08-21,2026-06-24,329,7.0,0.9119,34.11,7.0,10.0,4511.02,True
4449,4.0,2501.36,625.34,13.0,2025-01-23,2026-02-03,1239,148.0,0.0969,125.33,148.0,4.0,2501.36,False
4450,4.0,5689.44,1422.36,20.0,2026-03-15,2026-06-03,118,28.0,1.0169,26.67,28.0,4.0,5689.44,True
4451,0.0,0.0,0.0,0.0,,,30,,0.0,,,0.0,0.0,False
4452,12.0,6044.06,503.67,37.0,2025-04-17,2026-05-06,531,56.0,0.678,34.91,56.0,12.0,6044.06,True
4453,6.0,1542.62,257.1,14.0,2025-11-16,2026-06-27,232,4.0,0.7759,44.6,4.0,6.0,1542.62,True
4454,10.0,1953.83,195.38,22.0,2025-01-15,2026-06-09,606,22.0,0.495,56.67,22.0,10.0,1953.83,True
4455,14.0,6608.33,472.02,36.0,2025-01-18,2026-06-22,1077,9.0,0.39,40.0,9.0,14.0,6608.33,True
4456,1.0,442.04,442.04,5.0,2026-06-22,2026-06-22,30,9.0,1.0,,9.0,1.0,442.04,True
4457,4.0,551.51,137.88,7.0,2025-11-07,2026-04-10,239,82.0,0.5021,51.33,82.0,4.0,551.51,True
4458,3.0,582.87,194.29,12.0,2025-12-30,2026-05-19,243,43.0,0.3704,70.0,43.0,3.0,582.87,True
4459,5.0,1945.95,389.19,25.0,2025-07-13,2026-02-18,384,133.0,0.3906,55.0,133.0,5.0,1945.95,False
4460,5.0,2721.91,544.38,19.0,2025-09-21,2026-03-31,311,92.0,0.4823,47.75,92.0,5.0,2721.91,False
4461,12.0,5009.83,417.49,34.0,2025-01-01,2026-03-31,574,92.0,0.6272,41.27,92.0,12.0,5009.83,False
4462,15.0,5936.92,395.79,54.0,2025-04-02,2026-06-01,507,30.0,0.8876,30.36,30.0,15.0,5936.92,True
4463,7.0,5334.25,762.04,22.0,2025-11-20,2026-06-01,831,30.0,0.2527,32.17,30.0,7.0,5334.25,True
4464,5.0,501.34,100.27,13.0,2025-02-12,2026-01-26,989,156.0,0.1517,87.0,156.0,5.0,501.34,False
4465,7.0,6792.09,970.3,30.0,2025-05-07,2026-05-29,448,33.0,0.4688,64.5,33.0,7.0,6792.09,True
4466,11.0,3622.66,329.33,33.0,2025-01-29,2026-03-18,784,105.0,0.4209,41.3,105.0,11.0,3622.66,False
4467,7.0,2404.17,343.45,21.0,2025-05-31,2026-03-16,502,107.0,0.4183,48.17,107.0,7.0,2404.17,False
4468,1.0,531.54,531.54,9.0,2026-06-08,2026-06-08,87,23.0,0.3448,,23.0,1.0,531.54,True
4469,8.0,2005.64,250.7,24.0,2025-05-16,2026-03-07,598,116.0,0.4013,42.14,116.0,8.0,2005.64,False
4470,10.0,3458.64,345.86,41.0,2025-01-29,2026-05-15,1208,47.0,0.2483,52.33,47.0,10.0,3458.64,True
4471,2.0,630.38,315.19,6.0,2026-04-08,2026-06-04,123,27.0,0.4878,57.0,27.0,2.0,630.38,True
4472,12.0,6294.76,524.56,37.0,2025-02-06,2026-06-07,619,24.0,0.5816,44.18,24.0,12.0,6294.76,True
4473,11.0,7055.75,641.43,32.0,2025-01-11,2026-06-10,845,21.0,0.3905,51.5,21.0,11.0,7055.75,True
4474,1.0,2337.98,2337.98,4.0,2026-06-10,2026-06-10,38,21.0,0.7895,,21.0,1.0,2337.98,True
4475,5.0,945.81,189.16,11.0,2025-01-18,2026-05-15,678,47.0,0.2212,120.5,47.0,5.0,945.81,True
4476,5.0,1122.37,224.47,17.0,2025-04-25,2026-05-13,1092,49.0,0.1374,95.75,49.0,5.0,1122.37,True
4477,9.0,2393.05,265.89,20.0,2025-04-08,2026-04-21,1253,71.0,0.2155,47.25,71.0,9.0,2393.05,True
4478,2.0,593.05,296.52,5.0,2026-06-12,2026-07-01,30,0.0,2.0,19.0,0.0,2.0,593.05,True
4479,0.0,0.0,0.0,0.0,,,30,,0.0,,,0.0,0.0,False
4480,7.0,3005.43,429.35,21.0,2025-01-21,2026-06-10,980,21.0,0.2143,84.17,21.0,7.0,3005.43,True
4481,2.0,396.75,198.38,5.0,2026-06-02,2026-06-04,30,27.0,2.0,2.0,27.0,2.0,396.75,True
4482,10.0,5404.98,540.5,45.0,2025-01-29,2026-06-01,720,30.0,0.4167,54.22,30.0,10.0,5404.98,True
4483,6.0,4534.67,755.78,18.0,2025-08-16,2026-06-15,323,16.0,0.5573,60.6,16.0,6.0,4534.67,True
4484,2.0,2892.9,1446.45,7.0,2026-04-25,2026-07-01,180,0.0,0.3333,67.0,0.0,2.0,2892.9,True
4485,0.0,0.0,0.0,0.0,,,30,,0.0,,,0.0,0.0,False
4486,2.0,875.98,437.99,5.0,2026-02-28,2026-06-04,188,27.0,0.3191,96.0,27.0,2.0,875.98,True
4487,9.0,2734.63,303.85,19.0,2025-02-28,2026-06-20,641,11.0,0.4212,59.62,11.0,9.0,2734.63,True
4488,3.0,1104.6,368.2,8.0,2026-02-26,2026-05-02,210,60.0,0.4286,32.5,60.0,3.0,1104.6,True
4489,4.0,3040.25,760.06,14.0,2025-11-10,2026-03-01,403,122.0,0.2978,37.0,122.0,4.0,3040.25,False
4490,7.0,2243.14,320.45,27.0,2025-01-25,2026-05-20,1037,42.0,0.2025,80.0,42.0,7.0,2243.14,True
4491,5.0,6763.17,1352.63,20.0,2025-03-15,2025-12-15,781,198.0,0.1921,68.75,198.0,5.0,6763.17,False
4492,6.0,5604.94,934.16,25.0,2025-08-12,2026-06-21,323,10.0,0.5573,62.6,10.0,6.0,5604.94,True
4493,6.0,1946.47,324.41,16.0,2026-03-04,2026-05-29,192,33.0,0.9375,17.2,33.0,6.0,1946.47,True
4494,9.0,2163.2,240.36,28.0,2025-01-02,2026-04-07,762,85.0,0.3543,57.5,85.0,9.0,2163.2,True
4495,10.0,5409.75,540.98,30.0,2025-02-27,2025-12-19,529,194.0,0.5671,32.78,194.0,10.0,5409.75,False
4496,11.0,9335.34,848.67,46.0,2025-03-31,2026-06-28,852,3.0,0.3873,45.4,3.0,11.0,9335.34,True
4497,7.0,7984.74,1140.68,25.0,2025-01-13,2026-05-27,663,35.0,0.3167,83.17,35.0,7.0,7984.74,True
4498,14.0,7738.48,552.75,47.0,2025-01-06,2026-04-07,559,85.0,0.7513,35.08,85.0,14.0,7738.48,True
4499,11.0,5870.14,533.65,36.0,2025-03-06,2026-06-14,687,17.0,0.4803,46.5,17.0,11.0,5870.14,True
4500,3.0,3202.85,1067.62,7.0,2026-02-05,2026-05-28,162,34.0,0.5556,56.0,34.0,3.0,3202.85,True
4501,7.0,2060.31,294.33,21.0,2025-03-21,2026-02-24,881,127.0,0.2384,56.67,127.0,7.0,2060.31,False
4502,6.0,2820.54,470.09,18.0,2025-11-22,2026-05-18,293,44.0,0.6143,35.4,44.0,6.0,2820.54,True
4503,3.0,1223.59,407.86,14.0,2025-12-20,2026-06-02,233,29.0,0.3863,82.0,29.0,3.0,1223.59,True
4504,8.0,3189.22,398.65,32.0,2025-02-24,2026-05-16,887,46.0,0.2706,63.71,46.0,8.0,3189.22,True
4505,4.0,1873.79,468.45,13.0,2025-05-24,2026-01-17,481,165.0,0.2495,79.33,165.0,4.0,1873.79,False
4506,15.0,10377.03,691.8,50.0,2025-02-02,2026-04-11,641,81.0,0.702,30.93,81.0,15.0,10377.03,True
4507,10.0,6699.05,669.9,35.0,2025-03-06,2026-06-28,595,3.0,0.5042,53.22,3.0,10.0,6699.05,True
4508,8.0,2115.45,264.43,25.0,2025-06-12,2026-04-26,1035,66.0,0.2319,45.43,66.0,8.0,2115.45,True
4509,6.0,2349.76,391.63,19.0,2025-10-02,2026-06-03,297,28.0,0.6061,48.8,28.0,6.0,2349.76,True
4510,10.0,1892.81,189.28,22.0,2025-02-19,2026-02-21,978,130.0,0.3067,40.78,130.0,10.0,1892.81,False
4511,4.0,1679.57,419.89,7.0,2025-10-10,2026-05-13,297,49.0,0.404,71.67,49.0,4.0,1679.57,True
4512,1.0,270.34,270.34,6.0,2026-03-28,2026-03-28,137,95.0,0.219,,95.0,1.0,270.34,False
4513,1.0,475.11,475.11,5.0,2026-06-01,2026-06-01,82,30.0,0.3659,,30.0,1.0,475.11,True
4514,4.0,1074.94,268.74,8.0,2025-03-26,2026-05-31,1130,31.0,0.1062,143.67,31.0,4.0,1074.94,True
4515,3.0,538.0,179.33,4.0,2025-12-07,2026-04-28,245,64.0,0.3673,71.0,64.0,3.0,538.0,True
4516,2.0,1409.28,704.64,4.0,2025-12-14,2026-03-05,368,118.0,0.163,81.0,118.0,2.0,1409.28,False
4517,6.0,1336.63,222.77,13.0,2025-05-11,2026-04-28,426,64.0,0.4225,70.4,64.0,6.0,1336.63,True
4518,2.0,149.24,74.62,3.0,2026-03-20,2026-05-24,149,38.0,0.4027,65.0,38.0,2.0,149.24,True
4519,11.0,8527.25,775.2,41.0,2025-01-07,2026-06-14,1175,17.0,0.2809,52.3,17.0,11.0,8527.25,True
4520,3.0,1791.01,597.0,10.0,2026-04-23,2026-05-19,82,43.0,1.0976,13.0,43.0,3.0,1791.01,True
4521,0.0,0.0,0.0,0.0,,,85,,0.0,,,0.0,0.0,False
4522,9.0,7263.9,807.1,30.0,2025-02-05,2026-06-27,516,4.0,0.5233,63.38,4.0,9.0,7263.9,True
4523,11.0,4863.99,442.18,37.0,2025-03-18,2026-06-27,968,4.0,0.3409,46.6,4.0,11.0,4863.99,True
4524,12.0,6266.74,522.23,42.0,2025-01-21,2026-04-22,1081,70.0,0.333,41.45,70.0,12.0,6266.74,True
4525,7.0,3235.58,462.23,17.0,2026-04-03,2026-06-17,120,14.0,1.75,12.5,14.0,7.0,3235.58,True
4526,9.0,6877.24,764.14,44.0,2025-05-05,2026-02-18,621,133.0,0.4348,36.12,133.0,9.0,6877.24,False
4527,11.0,6703.8,609.44,28.0,2025-02-02,2026-06-27,1098,4.0,0.3005,51.0,4.0,11.0,6703.8,True
4528,2.0,4922.9,2461.45,6.0,2026-04-07,2026-06-19,139,12.0,0.4317,73.0,12.0,2.0,4922.9,True
4529,2.0,777.34,388.67,6.0,2025-10-08,2026-01-12,301,170.0,0.1993,96.0,170.0,2.0,777.34,False
4530,7.0,7152.5,1021.79,25.0,2025-01-17,2026-02-25,1002,126.0,0.2096,67.33,126.0,7.0,7152.5,False
4531,12.0,4600.11,383.34,46.0,2025-01-09,2026-06-24,646,7.0,0.5573,48.27,7.0,12.0,4600.11,True
4532,1.0,43.37,43.37,1.0,2026-06-16,2026-06-16,58,15.0,0.5172,,15.0,1.0,43.37,True
4533,3.0,1160.44,386.81,7.0,2025-08-06,2026-04-01,350,91.0,0.2571,119.0,91.0,3.0,1160.44,False
4534,1.0,579.65,579.65,3.0,2026-06-23,2026-06-23,210,8.0,0.1429,,8.0,1.0,579.65,True
4535,12.0,11540.32,961.69,40.0,2025-02-20,2026-05-19,696,43.0,0.5172,41.18,43.0,12.0,11540.32,True
4536,7.0,4070.88,581.55,25.0,2025-05-17,2026-06-29,449,2.0,0.4677,68.0,2.0,7.0,4070.88,True
4537,11.0,4282.5,389.32,29.0,2025-03-28,2026-06-27,1253,4.0,0.2634,45.6,4.0,11.0,4282.5,True
4538,3.0,854.94,284.98,10.0,2026-02-20,2026-05-13,137,49.0,0.6569,41.0,49.0,3.0,854.94,True
4539,2.0,205.03,102.52,8.0,2026-05-04,2026-05-19,105,43.0,0.5714,15.0,43.0,2.0,205.03,True
4540,5.0,2094.83,418.97,19.0,2025-06-25,2026-05-13,385,49.0,0.3896,80.5,49.0,5.0,2094.83,True
4541,9.0,3228.41,358.71,25.0,2025-01-27,2026-04-13,862,79.0,0.3132,55.12,79.0,9.0,3228.41,True
4542,13.0,5556.99,427.46,42.0,2025-01-11,2026-05-04,835,58.0,0.4671,39.83,58.0,13.0,5556.99,True
4543,8.0,6704.38,838.05,34.0,2025-06-06,2026-03-12,433,111.0,0.5543,39.86,111.0,8.0,6704.38,False
4544,0.0,0.0,0.0,0.0,,,56,,0.0,,,0.0,0.0,False
4545,4.0,772.81,193.2,7.0,2026-04-28,2026-06-29,97,2.0,1.2371,20.67,2.0,4.0,772.81,True
4546,3.0,1142.53,380.84,5.0,2025-12-29,2026-05-19,202,43.0,0.4455,70.5,43.0,3.0,1142.53,True
4547,8.0,2616.5,327.06,26.0,2025-03-17,2026-05-31,1093,31.0,0.2196,62.86,31.0,8.0,2616.5,True
4548,7.0,4704.97,672.14,25.0,2025-02-02,2026-05-18,799,44.0,0.2628,78.33,44.0,7.0,4704.97,True
4549,4.0,2016.9,504.22,6.0,2025-04-11,2026-05-12,1025,50.0,0.1171,132.0,50.0,4.0,2016.9,True
4550,9.0,3166.41,351.82,37.0,2025-05-05,2026-03-10,556,113.0,0.4856,38.62,113.0,9.0,3166.41,False
4551,8.0,2798.22,349.78,27.0,2025-03-28,2026-06-29,473,2.0,0.5074,65.43,2.0,8.0,2798.22,True
4552,16.0,4326.81,270.43,44.0,2025-05-02,2026-06-28,1172,3.0,0.4096,28.13,3.0,16.0,4326.81,True
4553,11.0,5716.24,519.66,41.0,2025-01-05,2026-04-19,1161,73.0,0.2842,46.9,73.0,11.0,5716.24,True
4554,7.0,2098.97,299.85,20.0,2025-07-04,2026-06-18,377,13.0,0.557,58.17,13.0,7.0,2098.97,True
4555,5.0,2336.22,467.24,24.0,2025-08-27,2026-04-29,1158,63.0,0.1295,61.25,63.0,5.0,2336.22,True
4556,8.0,3760.35,470.04,20.0,2025-06-14,2026-04-19,384,73.0,0.625,44.14,73.0,8.0,3760.35,True
4557,6.0,2938.85,489.81,16.0,2025-07-24,2026-02-03,360,148.0,0.5,38.8,148.0,6.0,2938.85,False
4558,9.0,3888.06,432.01,28.0,2025-01-07,2026-06-08,613,23.0,0.4405,64.62,23.0,9.0,3888.06,True
4559,10.0,9019.81,901.98,37.0,2025-03-25,2026-04-27,487,65.0,0.616,44.22,65.0,10.0,9019.81,True
4560,10.0,4746.16,474.62,34.0,2025-02-16,2026-06-01,743,30.0,0.4038,52.22,30.0,10.0,4746.16,True
4561,12.0,6135.92,511.33,41.0,2025-01-13,2026-06-20,1162,11.0,0.3098,47.55,11.0,12.0,6135.92,True
4562,4.0,4533.6,1133.4,14.0,2026-02-08,2026-05-13,181,49.0,0.663,31.33,49.0,4.0,4533.6,True
4563,11.0,6955.54,632.32,46.0,2025-03-02,2026-06-12,921,19.0,0.3583,46.7,19.0,11.0,6955.54,True
4564,5.0,4221.66,844.33,19.0,2025-11-18,2026-06-26,407,5.0,0.3686,55.0,5.0,5.0,4221.66,True
4565,5.0,1755.09,351.02,18.0,2025-05-31,2026-01-23,659,159.0,0.2276,59.25,159.0,5.0,1755.09,False
4566,6.0,1432.37,238.73,18.0,2025-10-25,2026-06-13,278,18.0,0.6475,46.2,18.0,6.0,1432.37,True
4567,9.0,4948.47,549.83,30.0,2025-07-20,2026-06-20,1245,11.0,0.2169,41.88,11.0,9.0,4948.47,True
4568,12.0,4717.09,393.09,48.0,2025-03-17,2026-06-10,494,21.0,0.7287,40.91,21.0,12.0,4717.09,True
4569,10.0,5322.11,532.21,45.0,2025-01-04,2026-06-22,709,9.0,0.4231,59.33,9.0,10.0,5322.11,True
4570,7.0,4928.78,704.11,27.0,2025-10-16,2026-04-30,312,62.0,0.6731,32.67,62.0,7.0,4928.78,True
4571,7.0,2931.78,418.83,20.0,2025-02-24,2026-05-14,737,48.0,0.2849,74.0,48.0,7.0,2931.78,True
4572,9.0,3800.91,422.32,24.0,2025-08-03,2026-05-16,335,46.0,0.806,35.75,46.0,9.0,3800.91,True
4573,6.0,1027.53,171.26,14.0,2025-09-15,2026-05-24,372,38.0,0.4839,50.2,38.0,6.0,1027.53,True
4574,8.0,5234.59,654.32,27.0,2025-01-10,2026-06-17,819,14.0,0.293,74.71,14.0,8.0,5234.59,True
4575,6.0,2815.93,469.32,24.0,2025-01-23,2026-06-09,577,22.0,0.312,100.4,22.0,6.0,2815.93,True
4576,7.0,2755.54,393.65,29.0,2025-02-24,2026-04-30,498,62.0,0.4217,71.67,62.0,7.0,2755.54,True
4577,3.0,702.0,234.0,8.0,2025-11-27,2026-02-10,241,141.0,0.3734,37.5,141.0,3.0,702.0,False
4578,6.0,3427.65,571.28,25.0,2025-10-17,2026-05-28,296,34.0,0.6081,44.6,34.0,6.0,3427.65,True
4579,1.0,307.15,307.15,1.0,2026-05-16,2026-05-16,153,46.0,0.1961,,46.0,1.0,307.15,True
4580,2.0,3286.73,1643.36,7.0,2026-02-21,2026-04-10,220,82.0,0.2727,48.0,82.0,2.0,3286.73,True
4581,3.0,1436.63,478.88,9.0,2026-04-13,2026-06-08,92,23.0,0.9783,28.0,23.0,3.0,1436.63,True
4582,11.0,2140.94,194.63,30.0,2025-08-07,2026-06-19,332,12.0,0.994,31.6,12.0,11.0,2140.94,True
4583,1.0,193.77,193.77,5.0,2026-06-21,2026-06-21,30,10.0,1.0,,10.0,1.0,193.77,True
4584,8.0,4180.95,522.62,20.0,2025-02-06,2025-12-18,895,195.0,0.2682,45.0,195.0,8.0,4180.95,False
4585,0.0,0.0,0.0,0.0,,,30,,0.0,,,0.0,0.0,False
4586,2.0,842.11,421.06,5.0,2025-11-19,2026-04-14,725,78.0,0.0828,146.0,78.0,2.0,842.11,True
4587,15.0,6208.41,413.89,44.0,2025-01-07,2026-06-19,948,12.0,0.4747,37.71,12.0,15.0,6208.41,True
4588,8.0,2292.49,286.56,17.0,2025-01-08,2026-06-18,624,13.0,0.3846,75.14,13.0,8.0,2292.49,True
4589,7.0,3783.31,540.47,22.0,2025-01-28,2026-06-28,532,3.0,0.3947,86.0,3.0,7.0,3783.31,True
4590,7.0,2609.99,372.86,19.0,2025-03-28,2026-05-12,518,50.0,0.4054,68.33,50.0,7.0,2609.99,True
4591,5.0,2951.16,590.23,16.0,2025-06-25,2026-05-31,491,31.0,0.3055,85.0,31.0,5.0,2951.16,True
4592,1.0,844.61,844.61,6.0,2026-02-01,2026-02-01,154,150.0,0.1948,,150.0,1.0,844.61,False
4593,9.0,3679.91,408.88,29.0,2025-03-02,2026-03-16,853,107.0,0.3165,47.38,107.0,9.0,3679.91,False
4594,10.0,2884.27,288.43,36.0,2025-06-11,2026-06-14,395,17.0,0.7595,40.89,17.0,10.0,2884.27,True
4595,4.0,1670.32,417.58,6.0,2026-03-05,2026-06-14,143,17.0,0.8392,33.67,17.0,4.0,1670.32,True
4596,10.0,4184.87,418.49,29.0,2025-02-03,2026-06-14,895,17.0,0.3352,55.11,17.0,10.0,4184.87,True
4597,3.0,1509.41,503.14,14.0,2025-10-24,2026-04-15,267,77.0,0.3371,86.5,77.0,3.0,1509.41,True
4598,15.0,10611.87,707.46,53.0,2025-06-04,2026-05-10,436,52.0,1.0321,24.29,52.0,15.0,10611.87,True
4599,0.0,0.0,0.0,0.0,,,181,,0.0,,,0.0,0.0,False
4600,4.0,1639.32,409.83,8.0,2025-09-26,2026-05-18,310,44.0,0.3871,78.0,44.0,4.0,1639.32,True
4601,5.0,987.19,197.44,15.0,2025-09-24,2026-04-21,346,71.0,0.4335,52.25,71.0,5.0,987.19,True
4602,10.0,6804.0,680.4,35.0,2025-04-17,2026-06-01,497,30.0,0.6036,45.56,30.0,10.0,6804.0,True
4603,9.0,4183.3,464.81,19.0,2025-02-21,2026-05-04,554,58.0,0.4874,54.62,58.0,9.0,4183.3,True
4604,7.0,6224.29,889.18,19.0,2025-08-26,2026-07-01,374,0.0,0.5615,51.5,0.0,7.0,6224.29,True
4605,16.0,9511.78,594.49,44.0,2025-02-10,2026-02-24,524,127.0,0.916,25.27,127.0,16.0,9511.78,False
4606,6.0,1076.79,179.46,20.0,2025-10-06,2026-06-11,300,20.0,0.6,49.6,20.0,6.0,1076.79,True
4607,7.0,1444.31,206.33,17.0,2025-09-07,2026-06-04,345,27.0,0.6087,45.0,27.0,7.0,1444.31,True
4608,10.0,5484.95,548.5,29.0,2025-06-07,2026-06-17,689,14.0,0.4354,41.67,14.0,10.0,5484.95,True
4609,10.0,4461.88,446.19,42.0,2025-01-05,2026-04-17,864,75.0,0.3472,51.89,75.0,10.0,4461.88,True
4610,1.0,62.33,62.33,3.0,2026-03-09,2026-03-09,124,114.0,0.2419,,114.0,1.0,62.33,False
4611,4.0,1729.42,432.36,21.0,2025-04-25,2026-06-02,432,29.0,0.2778,134.33,29.0,4.0,1729.42,True
4612,3.0,831.06,277.02,8.0,2026-02-26,2026-04-01,261,91.0,0.3448,17.0,91.0,3.0,831.06,False
4613,9.0,3940.36,437.82,17.0,2025-05-07,2026-03-12,474,111.0,0.5696,38.62,111.0,9.0,3940.36,False
4614,12.0,3917.44,326.45,36.0,2025-01-24,2026-04-17,1158,75.0,0.3109,40.73,75.0,12.0,3917.44,True
4615,7.0,2420.22,345.75,23.0,2025-02-22,2026-06-12,1208,19.0,0.1738,79.17,19.0,7.0,2420.22,True
4616,6.0,991.99,165.33,15.0,2025-05-06,2025-09-27,895,277.0,0.2011,28.8,277.0,6.0,991.99,False
4617,4.0,2019.56,504.89,12.0,2025-08-20,2025-12-31,367,182.0,0.327,44.33,182.0,4.0,2019.56,False
4618,6.0,4163.13,693.86,19.0,2025-01-07,2026-05-25,1011,37.0,0.178,100.6,37.0,6.0,4163.13,True
4619,9.0,8552.78,950.31,37.0,2025-04-30,2026-05-18,600,44.0,0.45,47.88,44.0,9.0,8552.78,True
4620,2.0,573.11,286.56,6.0,2026-04-06,2026-04-07,160,85.0,0.375,1.0,85.0,2.0,573.11,True
4621,9.0,1665.98,185.11,23.0,2025-02-27,2026-04-15,524,77.0,0.5153,51.5,77.0,9.0,1665.98,True
4622,2.0,504.34,252.17,4.0,2025-09-07,2025-09-16,450,288.0,0.1333,9.0,288.0,2.0,504.34,False
4623,8.0,7122.87,890.36,32.0,2025-02-23,2026-03-28,549,95.0,0.4372,56.86,95.0,8.0,7122.87,False
4624,11.0,7175.93,652.36,38.0,2025-05-21,2026-04-22,433,70.0,0.7621,33.6,70.0,11.0,7175.93,True
4625,11.0,5523.76,502.16,43.0,2025-01-12,2026-02-04,805,147.0,0.4099,38.8,147.0,11.0,5523.76,False
4626,8.0,2573.34,321.67,27.0,2025-07-11,2026-06-01,494,30.0,0.4858,46.43,30.0,8.0,2573.34,True
4627,11.0,5033.49,457.59,41.0,2025-05-16,2026-06-07,968,24.0,0.3409,38.7,24.0,11.0,5033.49,True
4628,1.0,316.88,316.88,5.0,2026-05-20,2026-05-20,44,42.0,0.6818,,42.0,1.0,316.88,True
